uri,cid,text,created_at,reply_count,repost_count,like_count,indexed_at,author_handle,author_display_name,author_did,violence_detected
at://did:plc:piapu3wx6darnmbhzpj23xd3/app.bsky.feed.post/3kqeq6qpabt2m,bafyreibuv6wfczr7376qowgf4y5tmywndujjtawfklivj2eyxcrg4qsf5u,Nossa futura prefeita de Porto Alegre ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2024-04-18T02:14:54Z,0,0,1,2024-04-18T02:14:53Z,almirm.bsky.social,Almir 🇧🇷arques,did:plc:piapu3wx6darnmbhzpj23xd3,sem violência detectada
at://did:plc:nzfe27knoawdznu56oi2wrbt/app.bsky.feed.post/3kqe3il4job27,bafyreihvykjwii6q3vguhuhrmh34lr5aguwery4n7k3pfsykdx5i2vev4i,Bem-vinda 🥰,2024-04-17T20:04:35Z,0,0,0,2024-04-17T20:04:35Z,barbarastella.bsky.social,Barbara Stella🚩,did:plc:nzfe27knoawdznu56oi2wrbt,sem violência detectada
at://did:plc:njxnazoqnghwmz7biguuxjjo/app.bsky.feed.post/3kqea6p3ojh22,bafyreia3de2lqcslzvpgehaz533euoj2dp2xb77rpu3e575kh6f67mrmn4,🫶🌹,2024-04-17T21:28:31Z,0,0,0,2024-04-17T21:28:31Z,klauthorres.bsky.social,Claudia Brasil 🚩🇧🇷,did:plc:njxnazoqnghwmz7biguuxjjo,sem violência detectada
at://did:plc:nf44fzjelrldumaqcyc7jnac/app.bsky.feed.post/3kqr734goay2r,bafyreicfpvg7gtx73pttjkyanh76ukgttfo7izbxrxzsocklta3csckqli,Oi minha deputada!,2024-04-23T01:13:14Z,0,0,0,2024-04-23T01:13:14Z,danielmesquita.bsky.social,Dr Daniel Mesquita,did:plc:nf44fzjelrldumaqcyc7jnac,sem violência detectada
at://did:plc:mscg4vqnk5nuv56px4nuryrb/app.bsky.feed.post/3kqdzz4qyrd2d,bafyreif5kk66mkn5wkesat4sdyv65clfuzy45e46wpeaxtm5jhjensixay,Opa! Seja bem vinda Ma. do Rosário❤❤❤,2024-04-17T19:38:01Z,0,0,0,2024-04-17T19:38:01Z,marcosdorj.bsky.social,NA,did:plc:mscg4vqnk5nuv56px4nuryrb,sem violência detectada
at://did:plc:m7bwjmkbvnuyxycoomepu25x/app.bsky.feed.post/3kqf5mctkds2i,bafyreifkdfuljvws6czc2tjqdo7nplbgcph672eq3wjc6pyc7f4hxco3va,Seja bem vinda! 👏👏👏,2024-04-18T06:15:06Z,0,0,1,2024-04-18T06:15:06Z,redchannel-nunber5.bsky.social,Red Channel N°5,did:plc:m7bwjmkbvnuyxycoomepu25x,sem violência detectada
at://did:plc:ls5nvq7u7moigmbgkv3pxllm/app.bsky.feed.post/3kqdntulgiy23,bafyreibxynjndx52xtewbfitwu427v3ycuntqkdegatfmsxo4xa5v2dr2a,Seja bem-vinda minha querida!,2024-04-17T16:00:20Z,0,0,2,2024-04-17T16:00:20Z,madrugapetista.bsky.social,🚩Madruga PT🚩,did:plc:ls5nvq7u7moigmbgkv3pxllm,sem violência detectada
at://did:plc:kvk4hn2gfnjdgwqrdljk3tl2/app.bsky.feed.post/3kqe5kpj7fa24,bafyreiajkhue2grm7f3wvi5xzw4zoeyti2njxv7wdco3uyfrsvj474jj3e,Bem vinda!,2024-04-17T20:41:33Z,0,0,0,2024-04-17T20:41:33Z,vimaripe.bsky.social,Redbull contra o Bozo,did:plc:kvk4hn2gfnjdgwqrdljk3tl2,sem violência detectada
at://did:plc:kkg43uwph4l3thubhzbkudpa/app.bsky.feed.post/3kqdvslt3ec2j,bafyreiajbmkkkplpva7djmlonki2yiul6jslyyzefhlrn2r4muums6ie4i,"Seguindo e divulgando! Seja muito bem vinda, sua querida!❤️",2024-04-17T18:22:49Z,0,1,4,2024-04-17T18:22:48Z,marciaweber.bsky.social,Sessentona Comunista🚩,did:plc:kkg43uwph4l3thubhzbkudpa,sem violência detectada
at://did:plc:kdyquzpxq5t7ejxeyylyzaxp/app.bsky.feed.post/3kqegbqdipu2f,bafyreiaodo775v6na3g7qnuu2lm3wg2j74kfm3i3yzzbenjwxaardhs6re,Oi amoraaaaa😘,2024-04-17T23:17:37Z,0,0,0,2024-04-17T23:17:36Z,juliarenata.bsky.social,Julia Renata,did:plc:kdyquzpxq5t7ejxeyylyzaxp,sem violência detectada
at://did:plc:k626t5rql5vuynqzklqn3whq/app.bsky.feed.post/3kqe2b3xuo727,bafyreia6pvzs7zkysni4b3242z4lelxujz3meh74okog4f7h3d3jtteury,Bem vinda,2024-04-17T19:42:30Z,0,0,0,2024-04-17T19:42:30Z,neuselyadv.bsky.social,Neusely Silva-Speakes,did:plc:k626t5rql5vuynqzklqn3whq,sem violência detectada
at://did:plc:jpk7xofto5gq6fnhtv5kjzm2/app.bsky.feed.post/3kqfghm4snn2s,bafyreif4oqeuozhiopry75bcfvkmt6mq56wj3nwdyypemx652jsswnt4ai,Seja bem vindaaaa,2024-04-18T08:53:32Z,0,0,1,2024-04-18T08:53:32Z,peterson1012.bsky.social,Peterson 🦅🦅🚩🚩,did:plc:jpk7xofto5gq6fnhtv5kjzm2,sem violência detectada
at://did:plc:jpk7xofto5gq6fnhtv5kjzm2/app.bsky.feed.post/3kqfghlefjm2d,bafyreif4oqeuozhiopry75bcfvkmt6mq56wj3nwdyypemx652jsswnt4ai,Seja bem vindaaaa,2024-04-18T08:53:32Z,0,0,1,2024-04-18T08:53:32Z,peterson1012.bsky.social,Peterson 🦅🦅🚩🚩,did:plc:jpk7xofto5gq6fnhtv5kjzm2,sem violência detectada
at://did:plc:jjkge2xgg6wfwczc3jnoj3zr/app.bsky.feed.post/3kqe35ydyhh2c,bafyreifje4ln5ie5v37mkkyhi4tlknjaxwq4oout3u573fn4mzumlkjvse,Coisa boa 😃💝,2024-04-17T19:58:38Z,0,0,0,2024-04-17T19:58:38Z,neusanoronha.bsky.social,Neusa Noronha,did:plc:jjkge2xgg6wfwczc3jnoj3zr,sem violência detectada
at://did:plc:jbmagi7zrbdtmkwfnf2foayh/app.bsky.feed.post/3kqdwdxwkz42r,bafyreiey7foaozfthleeblqhrkhpe4r37olhh7sauxnfbx5lt43fis6fai,Bem vinda!,2024-04-17T18:32:31Z,0,0,2,2024-04-17T18:32:31Z,rogeriorodrix.bsky.social,Rogerio Rodrix,did:plc:jbmagi7zrbdtmkwfnf2foayh,sem violência detectada
at://did:plc:ja5xctraoet23uzbpub5rxnq/app.bsky.feed.post/3kqefnphckq2z,bafyreihg2gzrx4plb5edv5ltch2yxnalpmlu33eabxtmjfuy5cx2nzwssu,Bem vinda!,2024-04-17T23:06:24Z,0,0,0,2024-04-17T23:06:24Z,dmarte.bsky.social,D'Marte,did:plc:ja5xctraoet23uzbpub5rxnq,sem violência detectada
at://did:plc:iqr3rpm5zcrzt2akknlp57te/app.bsky.feed.post/3kqdvtytp6t2u,bafyreibcyuqda6fjvtnbyxwxgbtdkpqtysznzbpfu4o7u5qbwus2o2rilu,Bem vinda futura Prefeita de Porto Alegre-RS.,2024-04-17T18:23:36Z,0,0,2,2024-04-17T18:23:36Z,giuh.bsky.social,giuh gauchinhu,did:plc:iqr3rpm5zcrzt2akknlp57te,sem violência detectada
at://did:plc:ikrdivpkhcnuvxzpjbp5s7z3/app.bsky.feed.post/3kqdvub2okb2q,bafyreicx3mx7mxbfxmtz2jljtptlqa7zajdxasyf5te7f3mrgenqna2fqu,bem vinda!,2024-04-17T18:24:54Z,0,0,2,2024-04-17T18:23:44Z,bembrigado.bsky.social,NA,did:plc:ikrdivpkhcnuvxzpjbp5s7z3,sem violência detectada
at://did:plc:igdzrv45u4rwi7nulvy7q4jh/app.bsky.feed.post/3kqdoeixwye2f,bafyreigzdhuatmxhxgjxvvznaudbossakp4gj3gsiyg26om3rhli66mvbq,Bem vinda Maria😘😘😘,2024-04-17T16:09:39Z,0,0,3,2024-04-17T16:09:39Z,gabrielpetista.bsky.social,@GabrielPetista🚩,did:plc:igdzrv45u4rwi7nulvy7q4jh,sem violência detectada
at://did:plc:i6rzpm6zakjevvayrw5i7chz/app.bsky.feed.post/3kqdplib67o2l,bafyreiajk2ufeyv7zd36bvobtdhutbuwcvl62lmkaozb2w2xtvoglwjloq,Demorou!🤭,2024-04-17T16:31:27Z,0,0,2,2024-04-17T16:31:27Z,adington.bsky.social,Ton Torres Melo,did:plc:i6rzpm6zakjevvayrw5i7chz,sem violência detectada
at://did:plc:i5rsickj2xykz6lfrepkvmub/app.bsky.feed.post/3kqer3em6da26,bafyreihigyxcx5epcicwcqtsrc7eda5fk2awgubaw7te55jjf7fwcnm6qi,Bem-vinda! 🌺,2024-04-18T02:30:53Z,0,0,1,2024-04-18T02:30:53Z,ceudodia.bsky.social,CéudoDia Astrologia 🚩,did:plc:i5rsickj2xykz6lfrepkvmub,sem violência detectada
at://did:plc:hua7yywp5aokmlzcaxtsdfpl/app.bsky.feed.post/3kqgcorkvlp27,bafyreicr6yxxhq5dbeook42aak4kmup3kdksenlkekqzgqgfojxixugxqq,"Olá companheira, abraços aqui do Ceará.",2024-04-18T17:18:39Z,0,0,1,2024-04-18T17:18:39Z,tuliomuniz.bsky.social,TulioMuniz MordazMoreira,did:plc:hua7yywp5aokmlzcaxtsdfpl,sem violência detectada
at://did:plc:ho6jd6j7ljqvhzcvwuwk3izt/app.bsky.feed.post/3kqen4uay452p,bafyreidpyf2um4jc5iydzba4gv7tym3pztkmgnfq3b6o4y2wuqgpizges4,Bem vinda ao ar puro,2024-04-18T01:20:08Z,0,0,0,2024-04-18T01:20:08Z,augustoeps.bsky.social,🅰️ugusto 🇧🇷🧉🚩,did:plc:ho6jd6j7ljqvhzcvwuwk3izt,sem violência detectada
at://did:plc:hnnmhn3idfpzxufsjvvbiwqp/app.bsky.feed.post/3kqeiwy42s32x,bafyreif4ztbbojazzv6azlenxw45mcsdc4axxspzcvn2o76d52agla4ozm,😍😍,2024-04-18T00:05:16Z,0,0,3,2024-04-18T00:05:16Z,voluvel.bsky.social,NA,did:plc:hnnmhn3idfpzxufsjvvbiwqp,sem violência detectada
at://did:plc:h3vmxjqh2gudcsb72acr4rdz/app.bsky.feed.post/3kqeaugh2yw2e,bafyreiaqa6ncxq6xbitr6im5utbwz4r4mx4g2n4p5z72mymnqgu2vhpryi,Bem vinda Deputada!,2024-04-17T21:40:40Z,0,0,0,2024-04-17T21:40:40Z,moiseseumesmo.bsky.social,NA,did:plc:h3vmxjqh2gudcsb72acr4rdz,sem violência detectada
at://did:plc:gsubug2i4luc2tbvvca3y7l7/app.bsky.feed.post/3kqg2abp2k72e,bafyreidehgwit5lpy6qrcj5oag63hc2x6la6zjlfg33yxyyqsdaulvfpku,Seguindo.,2024-04-18T14:47:21Z,0,0,1,2024-04-18T14:47:21Z,analeacastelo.bsky.social,Ana Léa Castelo,did:plc:gsubug2i4luc2tbvvca3y7l7,sem violência detectada
at://did:plc:giejxmgy2gmiv5chzce5pihc/app.bsky.feed.post/3kqdvxueqmu22,bafyreid4gbycnws6d73do5igzmv2kq6mok4ehlorvkymzxk5thz42pn6rm,Bem-vinda! Seguindo.,2024-04-17T18:25:45Z,0,0,3,2024-04-17T18:25:45Z,marciafortes.bsky.social,Márcia Fortes,did:plc:giejxmgy2gmiv5chzce5pihc,sem violência detectada
at://did:plc:gbqbmmvfgaxyylfcr3wlvczw/app.bsky.feed.post/3kqfh44ubvu2l,bafyreierengdqj5r6fqxwaunqjzzwqx5vmhribpu642j6mov2edpvff7vq,"Seguindo!
Vc é  imperdível!",2024-04-18T09:05:01Z,0,0,1,2024-04-18T09:05:01Z,bandierarosa.bsky.social,Bandiera Rossa,did:plc:gbqbmmvfgaxyylfcr3wlvczw,sem violência detectada
at://did:plc:fxdzjgbg7gqt5r4q7mljkmgy/app.bsky.feed.post/3kqe7oklkmj2x,bafyreidomqbixeqbq5abulxupzs3tjkqaxjiyysirmj4dki3luhx4t5tuq,Bem-vinda!!!!,2024-04-17T21:19:30Z,0,0,0,2024-04-17T21:19:30Z,inesferrer.bsky.social,Ines Ferreira,did:plc:fxdzjgbg7gqt5r4q7mljkmgy,sem violência detectada
at://did:plc:fvalqrnghl7qusqnwl4ms5v7/app.bsky.feed.post/3kqekyug3nn2l,bafyreibatodcux6kpdlfvf7yyqmz66pykdu6ug2jgjdwjqgioplddfs744,"Viva, salve Maria do Rosário!
Lutadora, resistência, resiliência...
Abraços",2024-04-18T00:42:07Z,0,0,1,2024-04-18T00:42:07Z,nihael.bsky.social,"Nihael, o metafísico",did:plc:fvalqrnghl7qusqnwl4ms5v7,sem violência detectada
at://did:plc:ftdkwe6v7zuhx5cdypkjdfpf/app.bsky.feed.post/3kqgsatgthj27,bafyreidvbeyt6yfoefjxzw6gf44lfjr5br5yuf42r2fkpg5imcdelndycm,Que bom!👏👏👏,2024-04-18T21:57:09Z,0,0,0,2024-04-18T21:57:09Z,vaniarib.bsky.social,Vania Ribeiro🚩,did:plc:ftdkwe6v7zuhx5cdypkjdfpf,sem violência detectada
at://did:plc:ft5smyx2vuavak3hx25kfric/app.bsky.feed.post/3kqgrjyuq3z2x,bafyreiawet42z7hxnp33vq7zt4bcthiq2rgdq74aubdseaok3nrctrrv5y,Bem vinda deputada/companheira.,2024-04-18T21:44:23Z,0,0,0,2024-04-18T21:44:23Z,jt1959.bsky.social,Joaquim 🇵🇹,did:plc:ft5smyx2vuavak3hx25kfric,sem violência detectada
at://did:plc:fs77hxsfvd3ukeyh46rvk52k/app.bsky.feed.post/3kqdnbzzhms2f,bafyreiba27lhbs6oizfva6nzr3dwhly7rb4r22rlu26ug34zxwznhjyjpm,"Deputada, diante da votação sem noção do presidente do CNJ, dá para abrir a CPI DO CUECÃO?",2024-04-17T15:50:21Z,0,0,3,2024-04-17T15:50:21Z,luismarcos896.bsky.social,Luis Marcos Salvador,did:plc:fs77hxsfvd3ukeyh46rvk52k,sem violência detectada
at://did:plc:eoie5lk6kyy5epjengk6hbfx/app.bsky.feed.post/3kqeqsbzivw2z,bafyreihk6kv3h32mdadji2mo4cazo6keni7lxvlt5ur74xeh3bm5tgh4oq,Seguindo! 🌻,2024-04-18T02:29:32Z,0,0,1,2024-04-18T02:25:49Z,principeestranho.bsky.social,Principe Estranho 👑,did:plc:eoie5lk6kyy5epjengk6hbfx,sem violência detectada
at://did:plc:e2k2rxyw57qmrxi6trqm4ltc/app.bsky.feed.post/3kqdp3f3vyv2d,bafyreihzsiv7ja2tok2ftdybssijznd4xoms3snvrmxof7n4hrszm5ol7y,"Seja bem vida, querida!",2024-04-17T16:22:26Z,0,0,2,2024-04-17T16:22:26Z,abimaelperes.bsky.social,Abimael Peres,did:plc:e2k2rxyw57qmrxi6trqm4ltc,sem violência detectada
at://did:plc:dzkrupqpggmrgjavoeqrogkh/app.bsky.feed.post/3kqksxds74m2z,bafyreih7ccsybywoicn6yiaubomheeau7taygqjjyxmyvkk3wqnohuhh7e,Seja bem-vinda,2024-04-20T12:20:23Z,0,0,0,2024-04-20T12:20:23Z,reginaguerra.bsky.social,NA,did:plc:dzkrupqpggmrgjavoeqrogkh,sem violência detectada
at://did:plc:dtqua3fpv5foc424dyzqbp3s/app.bsky.feed.post/3kqdns6fgr22d,bafyreigibsvsjui63su5matfvf777mpn4zf72rxiu64kziblioz24lqlvu,Seja muito bem-vinda!,2024-04-17T15:59:24Z,0,0,2,2024-04-17T15:59:24Z,fabioms.bsky.social,Fabio Meneses Santos,did:plc:dtqua3fpv5foc424dyzqbp3s,sem violência detectada
at://did:plc:dsgyzsdr4r7vry72impmlm5k/app.bsky.feed.post/3kqdjj2bt5x2w,bafyreievedruxnzuqvgdlhn5gvqdlt7o4d6k3xy4xc23v3xzeehfjw32d4,"Bem vinda, Maria 🥰",2024-04-17T14:42:43Z,0,0,3,2024-04-17T14:42:43Z,aminajorge.bsky.social,Amina Jorge,did:plc:dsgyzsdr4r7vry72impmlm5k,sem violência detectada
at://did:plc:dnedj33kndj6mwwvbmeofzgf/app.bsky.feed.post/3kqehufixfr23,bafyreihkevitxbumo6jbgvw5ns7p47frbk4o2idmotb6mq6i5w6fvuy3ya,Bem vinda.🥰🙏,2024-04-17T23:45:55Z,0,0,0,2024-04-17T23:45:55Z,mtmiranda.bsky.social,Mmiranda,did:plc:dnedj33kndj6mwwvbmeofzgf,sem violência detectada
at://did:plc:di6jlqn7dhi7vvutde7qppgq/app.bsky.feed.post/3kqdyy3znn72f,bafyreiekyk6ogvjthqwplqna4rer424wix6ki5s7zaxeekuzroe77bimbe,Bem vinda ❤️,2024-04-17T19:19:34Z,0,0,1,2024-04-17T19:19:34Z,danielmarsan.bsky.social,🇧🇷 Daniel Marques Santos,did:plc:di6jlqn7dhi7vvutde7qppgq,sem violência detectada
at://did:plc:d6kaboa2cchqzyquxiypzelc/app.bsky.feed.post/3kqedlwlyk22p,bafyreif2cp3hcjw7ow4zoorlqw2qaezamk5guag3zo573c4gbwav3yztqm,Bem vinda!!!!,2024-04-17T22:29:37Z,0,0,0,2024-04-17T22:29:37Z,rtperiard.bsky.social,Rita Periard,did:plc:d6kaboa2cchqzyquxiypzelc,sem violência detectada
at://did:plc:d2b4cjzxvkbujkbsmj6wargg/app.bsky.feed.post/3kqdukalhs62p,bafyreifya7tvdrqpiz36d54ewuu4ewkdur4uep6x7r2j6fnvxzuj3dm5ki,Bem vindo deputada.,2024-04-17T18:01:36Z,0,0,2,2024-04-17T18:00:15Z,bzneto.bsky.social,José Bezerra Neto 🚩,did:plc:d2b4cjzxvkbujkbsmj6wargg,sem violência detectada
at://did:plc:cmtzbealndtnphyrix3o33yg/app.bsky.feed.post/3kqdzyybrux2p,bafyreiba7i4ru53f74wxf2d7cr5gnwahadjqlwtdgv2ueyquwh66n6iura,"Bem-vinda, companheira!",2024-04-17T19:37:57Z,0,0,0,2024-04-17T19:37:57Z,ermite.bsky.social,NA,did:plc:cmtzbealndtnphyrix3o33yg,sem violência detectada
at://did:plc:ck27k7wxurmqgy6viarh3p7r/app.bsky.feed.post/3kqdskaetlf2t,bafyreifh2ltt43rft72rwxtsxesdsu4q4p2tq3ndys62ci2tjcfrspreiq,"Chega junto, Maria. Agora isso aqui vai ficar bom.",2024-04-17T17:24:25Z,0,0,3,2024-04-17T17:24:25Z,anselmocoyote.bsky.social,Anselmo Coyote,did:plc:ck27k7wxurmqgy6viarh3p7r,sem violência detectada
at://did:plc:c7vnwvfly73qnp5dud4g7ibz/app.bsky.feed.post/3kqenks2krl25,bafyreibe6fhlkljiwrx4dmb3akl3a6uh2l6za6pbi7l4lridpb2sneyfcm,Seja bem vinda deputada! TMJ 👊🚩,2024-04-18T01:27:55Z,0,0,0,2024-04-18T01:27:55Z,eduardok.bsky.social,Vale A Pena Ver De Novo 13🚩,did:plc:c7vnwvfly73qnp5dud4g7ibz,sem violência detectada
at://did:plc:bpzrkbw4bdnf24aeuuawkixa/app.bsky.feed.post/3kqedrrlbq427,bafyreigjyacytkkpfbthnfyqc7sllcimaknipvj3hliyn35y3mloppu52e,Seja bem vinda!!,2024-04-17T22:32:53Z,0,0,0,2024-04-17T22:32:53Z,13081390vp.bsky.social,Vicente Chicoli,did:plc:bpzrkbw4bdnf24aeuuawkixa,sem violência detectada
at://did:plc:bckmkirwth655ckqsorp34li/app.bsky.feed.post/3kqe6oygy3u2c,bafyreidhppevojcnqi7h2errgxhvhlt6w4ydfg7e3kljo3i4tz3urnj5wq,Muito bem-vinda!! ⭐️🚩✊🏽,2024-04-17T21:01:51Z,0,0,0,2024-04-17T21:01:51Z,soninha.bsky.social,Sônia Regina/ @somel no tt,did:plc:bckmkirwth655ckqsorp34li,sem violência detectada
at://did:plc:awcezl74d33e3tdylbrqogxn/app.bsky.feed.post/3kqe53myqvw2r,bafyreiaelne7uivj2omzlq2ffegkigz4gwablbhwpu43w67ebgl7gguwrq,Bem vinda! 🙏✌️,2024-04-17T20:33:08Z,0,0,0,2024-04-17T20:33:08Z,marcusbrum1.bsky.social,Marcus Brum,did:plc:awcezl74d33e3tdylbrqogxn,sem violência detectada
at://did:plc:auoqsxnis4thmdleantkcvxe/app.bsky.feed.post/3kqdvs4wbo52w,bafyreihjhwxwqzhr7oze5f6adgr7go6l2bxwgu2lkn5qimphsx5w52alaq,Bem-vinda! 👍🏻,2024-04-17T18:22:32Z,0,0,2,2024-04-17T18:22:32Z,ceissamed.bsky.social,CeissaMed 🦋 🚩🚩,did:plc:auoqsxnis4thmdleantkcvxe,sem violência detectada
at://did:plc:astfflv7pxi6uex3f2phxdjp/app.bsky.feed.post/3kqekxf3p5x2b,bafyreigw46nhbim43ikymuvcjm2qqwtmrahugy3qvfa2mznqo3lrnaoki4,Seja bem vinda ☺️🚩,2024-04-18T00:41:16Z,0,0,0,2024-04-18T00:41:16Z,apenasjose.bsky.social,Apenas José 🏳️🕊️💫,did:plc:astfflv7pxi6uex3f2phxdjp,sem violência detectada
at://did:plc:ahk62ra363yfmrwxr2wvkl64/app.bsky.feed.post/3kqelpb7c632k,bafyreia3wichrniwdjo72gyktnig5dytbfdtxmjes4ntz7oi5fjlbxx3c4,Seguindo,2024-04-18T00:54:38Z,0,0,0,2024-04-18T00:54:38Z,shirleypauletto.bsky.social,Shirley Pauletto 🚩,did:plc:ahk62ra363yfmrwxr2wvkl64,sem violência detectada
at://did:plc:7uuwnzmtjiiuupgmmavf6rju/app.bsky.feed.post/3kqku5ugtn323,bafyreifvtbfoju4is5pp4xd6awdwvd44jadypdkj6wuzd33uxofuz4kysy,"Bem vinda, deputada.",2024-04-20T12:41:56Z,0,0,0,2024-04-20T12:41:56Z,luizotavio-rosario.bsky.social,Luiz Otávio Rosário 🚩,did:plc:7uuwnzmtjiiuupgmmavf6rju,sem violência detectada
at://did:plc:7avaixzqfg3v3hhiuu7pztv3/app.bsky.feed.post/3kqeeybksvi2k,bafyreihbqrfosxcxpzqfoewbwrg7w4tb22ebkrhqlsp4fffg4dxns5yxf4,Saudações!,2024-04-17T22:54:25Z,0,0,0,2024-04-17T22:54:25Z,rene-godinho.bsky.social,René L Godinho,did:plc:7avaixzqfg3v3hhiuu7pztv3,sem violência detectada
at://did:plc:772evcdfnbdojeofyjhohkqk/app.bsky.feed.post/3kqelkgq3652p,bafyreihztlunubio4a62ehef7jbj32lebbw5zvgel3xdqeufcwpeszprly,Que alegria,2024-04-18T00:51:57Z,0,0,2,2024-04-18T00:51:57Z,patriciahelenalima.bsky.social,Patrícia Helena Lima,did:plc:772evcdfnbdojeofyjhohkqk,sem violência detectada
at://did:plc:6ivz6abncch6fodquimte4wp/app.bsky.feed.post/3kqel63wkzc23,bafyreifzv57wxsn7zbd4zj4d4mp6iirjvrkc4j4kovyzu44aniga7j4fku,Sigamos!,2024-04-18T00:45:02Z,0,0,1,2024-04-18T00:45:02Z,denisedecastro1.bsky.social,Denise de Castro,did:plc:6ivz6abncch6fodquimte4wp,sem violência detectada
at://did:plc:5ifs5qnxqdqtai7n36u6wff2/app.bsky.feed.post/3kqdpbvknqi2k,bafyreih5obwcja4pqcklwtbucnokx4t4dnpnjobb63lhiyrjbi3rgsoowy,Boa!,2024-04-17T16:26:05Z,0,0,2,2024-04-17T16:26:05Z,discipulo.bsky.social,Discípulo,did:plc:5ifs5qnxqdqtai7n36u6wff2,sem violência detectada
at://did:plc:5d3lmkamh7nwjtrwl7yyag6j/app.bsky.feed.post/3kqdwbhtw6k2u,bafyreidbndghuvci3sqtg5qzh5ynjb4p7oxorphb2ru76ca24xnxmkiawy,"Bora lá, companheira. Vamos à luta!",2024-04-17T18:31:07Z,0,0,2,2024-04-17T18:31:07Z,alcidesalmeida.bsky.social,Alcides Almeida,did:plc:5d3lmkamh7nwjtrwl7yyag6j,sem violência detectada
at://did:plc:56ieqosdhsxcjqiqrlxjc37j/app.bsky.feed.post/3kqdwm3qige2h,bafyreifcdh32sjuyhtgq4qbgmjzp7rtq5wedicp2tmhk22ku4trgjup7p4,"Seja bem-vinda, Deputada! 🙂✊️",2024-04-17T18:37:03Z,0,0,2,2024-04-17T18:37:03Z,sarandy.bsky.social,Wiliam Sarandy,did:plc:56ieqosdhsxcjqiqrlxjc37j,sem violência detectada
at://did:plc:46csdpbyjkomvwxca6pcoul5/app.bsky.feed.post/3kqdoenlr432f,bafyreieph7jyeesndvng6r6vtag3tmzk7nkmzvq6ruebw5qt5o2qcxc5qi,"Bem-vinda 
👏👏👏👏",2024-04-17T16:09:43Z,0,0,2,2024-04-17T16:09:43Z,eimarprado.bsky.social,Prado Eimar,did:plc:46csdpbyjkomvwxca6pcoul5,sem violência detectada
at://did:plc:46csdpbyjkomvwxca6pcoul5/app.bsky.feed.post/3kqdoemysm62l,bafyreiecw4dw3nzi4faq22pclvr42onjobekwi7jvaz54f7vwsjtxh5qiy,👏👏👏👏,2024-04-17T16:09:42Z,0,0,3,2024-04-17T16:09:42Z,eimarprado.bsky.social,Prado Eimar,did:plc:46csdpbyjkomvwxca6pcoul5,sem violência detectada
at://did:plc:3vycvgjkl7kswyapk7iv5nud/app.bsky.feed.post/3kqdu37zrsi27,bafyreihvqup5p7krv7xevdj5cwir2g3u2yo2p6ptas5gpjnypmafxu5y3m,Demorou....,2024-04-17T17:51:50Z,0,0,2,2024-04-17T17:51:50Z,dreduleal.bsky.social,Carlos Eduardo leal,did:plc:3vycvgjkl7kswyapk7iv5nud,sem violência detectada
at://did:plc:3vge2o2l33agq7hdjzfk77vv/app.bsky.feed.post/3kqdqsktsc22g,bafyreihnjd3eri5kwyljaipcnavekgxe6ju3gmqjrgoxrz4ef2qt7jj2ce,"Bem vinda, deputada!😘🌹",2024-04-17T16:52:42Z,0,0,2,2024-04-17T16:52:42Z,slenderman1917.bsky.social,Slenderman 1917 ☭ 🚩,did:plc:3vge2o2l33agq7hdjzfk77vv,sem violência detectada
at://did:plc:2oq6hxj2stran236e2m4jqxm/app.bsky.feed.post/3kqdvenq5x22r,bafyreias47taq5k6ya2z2jkazudvfkzpqh6iuqguwfkfxbrvdrb2zgteeu,Bem vinda.,2024-04-17T18:15:00Z,0,0,3,2024-04-17T18:15:00Z,pshjaak.bsky.social,🚩Shjaak P'Jam 🚩,did:plc:2oq6hxj2stran236e2m4jqxm,sem violência detectada
at://did:plc:2bkixc5zux6jwrbzrrxdgkav/app.bsky.feed.post/3kqdympn62b23,bafyreih3xhdfebc6mrypoj5uxjrqekgsxdis2jgpbhka55ieazczflyubm,Sempre bem-vinda 🚩,2024-04-17T19:12:52Z,0,0,2,2024-04-17T19:12:52Z,era-do-gelo.bsky.social,🚩,did:plc:2bkixc5zux6jwrbzrrxdgkav,sem violência detectada
